Gl 886.2              Wo 9807       23 03 29.82 -34 44 57.9   0.073   0.081 J23032981-3444579  4.831  4.516  4.352         Hipparcos
GJ 1278               HIP 113944    23 04 30.21 +66 45 51.8   0.304  -0.083 J23043018+6645518  7.094  6.430  6.269         Hipparcos
Wo 9808               HIP 113989    23 05 06.09 +68 25 01.4   0.592   0.163 J23050615+6825015  6.219  5.918  5.804         Hipparcos
Gl 887                HIP 114046    23 05 52.04 -35 51 11.1   6.767   1.327 J23055131-3551130  4.338  3.608  3.465         Hipparcos
Gl 888 A              HIP 114065 A  23 06 02.30 +42 19 45.2   0.045  -0.262 J23060229+4219452  8.534  7.910  7.750 c,f     Hipparcos
Gl 888 B              HIP 114065 B  23 06 02.33 +42 19 44.4   0.045  -0.262 J23060229+4219452  8.534  7.910  7.750 c,f     Hipparcos
Wo 9809               HIP 114066    23 06 04.84 +63 55 34.4   0.176  -0.059 J23060482+6355339  7.815  7.167  6.977         Hipparcos
GJ 4311                             23 06 35.66 +71 43 25.5   1.252   0.419 J23063586+7143258  8.336  7.805  7.564         2MASS
Gl 889 A              HIP 114156    23 07 07.06 -23 09 34.0   0.157  -0.254 J23070705-2309335  7.191  6.544  6.422         Hipparcos
Gl 889 B                            23 07 15.26 -23 07 53.7   0.156  -0.260 J23071524-2307533  9.594  8.993  8.738         2MASS
GJ 4312                             23 07 29.93 +68 40 05.1   1.125   0.029 J23073004+6840051  8.624  8.095  7.919         2MASS
Gl 889.1              Wo 9810       23 08 06.97 +03 19 44.4   0.492   0.258 J23080698+0319444  7.865  7.305  7.067         Hipparcos
Gl 890                HIP 114252    23 08 19.55 -15 24 35.8   0.107  -0.019 J23081954-1524354  7.979  7.301  7.114         Hipparcos
GJ 4313               HIP 114322    23 09 10.73 -02 15 38.7   0.632  -0.096 J23091067-0215385  6.824  6.344  6.223         Hipparcos
GJ 4314                             23 09 39.34 -01 58 23.5   0.270  -0.359 J23093931-0158230  8.671  8.013  7.796         2MASS
GJ 1279               HIP 114361    23 09 40.95 -67 43 58.2  -0.317  -0.215 J23094094-6743581  6.084  5.460  5.325         Hipparcos
Wo 9812 B             HIP 114375 S  23 09 54.89 -22 27 27.4   0.033  -0.013 J23095490-2227272  3.453  2.996  2.952 f       Hipparcos
Wo 9812 A             HIP 114375 A  23 09 54.90 -22 27 27.4   0.033  -0.013 J23095490-2227272  3.453  2.996  2.952 f       Hipparcos
GJ 4315 B             HIP 114379    23 09 57.36 +47 57 30.1   0.157  -0.010 J23095734+4757300  6.225  5.788  5.659 c       Hipparcos
Wo 9811 A             HIP 114382 A  23 09 57.36 -42 51 40.7  -0.319  -0.027 J23095738-4251405  4.912  4.697  4.584 c,f     Hipparcos
Wo 9811 B             HIP 114382 B  23 09 57.38 -42 51 40.1  -0.319  -0.027 J23095738-4251405  4.912  4.697  4.584 c,f     Hipparcos
GJ 4315 A             HIP 114385    23 09 58.87 +47 57 33.9   0.157  -0.010 J23095885+4757338  6.002  5.746  5.670         Hipparcos
Gl 891                HIP 114411    23 10 15.75 -25 55 52.8   0.721   0.024 J23101566-2555530  7.838  7.252  6.995         Hipparcos
GJ 1280               HIP 114416    23 10 20.57 -68 50 20.0   0.068   0.319 J23102054-6850199  6.824  6.280  6.147         Hipparcos
GJ 1281                             23 10 42.17 -19 13 34.9   0.040  -1.420 J23104216-1913327  8.976  8.461  8.232         2MASS
GJ 4316                             23 12 11.30 -14 06 11.9  -0.222  -0.714 J23121132-1406108  9.064  8.482  8.218         2MASS
Gl 891.1              Wo 9813       23 12 33.00 +49 24 22.4   0.092   0.095 J23123299+4924222  3.836  3.760  3.791         Hipparcos
Gl 892                HIP 114622    23 13 16.98 +57 10 06.1   2.075   0.295 J23131692+5710059  3.981  3.469  3.261         Hipparcos
Gl 893                HIP 114661    23 13 38.82 +39 25 02.6   0.169  -0.314 J23133881+3925026  9.540  9.217  9.088 c       Hipparcos
GJ 4318               HIP 114708    23 14 08.30 -70 03 29.5   0.178   0.083 J23140827-7003294  5.605  5.223  5.096         Hipparcos
GJ 2154 B                           23 14 16.47 -19 38 46.1   0.446   0.057 J23141642-1938461  9.411  8.890  8.482 h       2MASS
GJ 2154 A             HIP 114719    23 14 16.63 -19 38 39.4   0.446   0.057 J23141659-1938393  7.471  6.803  6.618 h       Hipparcos
Gl 893.1              Wo 9814       23 14 25.17 -06 32 47.7  -0.341  -0.159 J23142520-0632475 14.951 14.942 14.730         2MASS
Gl 893.2 BC           Wo 9815 BC    23 15 51.00 -09 04 42.7   0.382  -0.006 J23155097-0904426  7.305  6.838  6.691 e,f     2MASS
Gl 893.2 A            Wo 9815 A     23 15 53.50 -09 05 15.9   0.370  -0.017 J23155346-0905158  2.263  1.690  1.597         Hipparcos
GJ 4317               HIP 114859 A  23 15 57.37 -81 22 21.2   0.494   0.094 J23155718-8122212  7.193  6.575  6.346         Hipparcos
GJ 4319                             23 16 08.47 +06 44 36.3   0.155  -0.239 J23160847+0644360  9.205  8.630  8.407         2MASS
GJ 4320               HIP 114886    23 16 18.16 +30 40 12.8   0.358   0.090 J23161813+3040126  6.469  6.047  5.961         Hipparcos
Gl 893.4              Wo 9817       23 16 39.73 +19 37 17.2  -0.178  -0.182 J23163971+1937169  8.134  7.512  7.303         Hipparcos
GJ 4324               HIP 114924    23 16 42.31 +53 12 48.5   0.112  -0.237 J23164228+5312489  4.871  4.599  4.306         Hipparcos
Gl 893.3 A            Wo 9816 A     23 16 45.31 -40 47 25.5  -0.009  -0.255 J23164530-4047253  9.773  9.243  9.119         2MASS
Gl 893.3 B            Wo 9816 B     23 16 45.96 -40 47 39.8  -0.009  -0.255 J23164596-4047396 13.944 13.447 13.213         2MASS
GJ 4323               HIP 114941    23 16 51.83 +05 41 45.6   0.025  -0.030 J23165182+0541454  7.857  7.223  7.034         Hipparcos
GJ 1282               HIP 114948    23 16 57.69 -62 00 04.3   0.182  -0.020 J23165765-6200043  5.100  4.606  4.437         Hipparcos
GJ 4322 B             HIP 114980    23 17 17.36 -66 56 16.4   0.356  -0.407 J23171735-6656164  7.074  6.549  6.387         Hipparcos
GJ 4321 A             HIP 114986    23 17 20.80 -66 55 09.5   0.359  -0.413 J23172081-6655094  6.868  6.355  6.211         Hipparcos
GJ 4327               LHS 3923      23 17 24.41 +38 12 42.0  -0.150  -0.509 J23172441+3812419  7.761  7.193  6.959 h       2MASS
Wo 9818               HIP 114996    23 17 25.77 -58 14 08.6  -0.027   0.078 J23172579-5814087  3.316  3.077  3.043         Hipparcos
GJ 4326                             23 17 28.11 +19 36 46.8   0.260  -0.070 J23172807+1936469  8.020  7.411  7.173         2MASS
GJ 4328               HIP 115004    23 17 32.31 +09 41 36.4   0.117  -0.043 J23173230+0941364  7.526  6.972  6.799         Hipparcos
GJ 4329                             23 17 34.54 +06 23 28.4   0.183  -0.235 J23173454+0623282  8.776  8.186  7.878         2MASS
Gl 894                HIP 115013    23 17 38.02 -42 11 29.9   0.288  -0.043 J23173801-4211300  7.891  7.281  7.133         Hipparcos
GJ 4325                             23 17 50.33 -48 18 47.2   0.303  -0.739 J23175034-4818476  9.526  8.969  8.705         2MASS
GJ 4330               HIP 115054    23 18 09.89 -40 49 27.7   0.128  -0.121 J23180988-4049274  4.926  4.642  4.465         Hipparcos
Gl 894.1              Wo 9820       23 18 17.94 +46 17 21.5   0.328   0.138 J23181789+4617214  7.890  7.230  7.021         Hipparcos
Wo 9819               HIP 115087    23 18 36.67 -58 18 22.9   0.215  -0.158 J23183665-5818228  6.430  6.084  5.998         Hipparcos
GJ 4331               HIP 115099    23 18 46.20 -61 15 12.6  -0.056   0.063 J23184619-6115125  8.156  7.515  7.306         Hipparcos
Wo 9821               HIP 115102    23 18 49.44 -32 31 55.3   0.018  -0.076 J23184943-3231550  2.333  1.809  1.718         Hipparcos
GJ 1283               HIP 115123    23 19 05.40 -60 31 14.4  -0.095  -0.044 J23190540-6031143  6.742  6.193  6.035         Hipparcos
Gl 894.2 B                          23 19 06.55 -13 27 18.9   0.308  -0.089 J23190655-1327189  6.040  5.636  5.507         2MASS
Gl 894.2 A            HIP 115126    23 19 06.67 -13 27 30.8   0.266  -0.045 J23190668-1327310  3.818  3.339  3.352         Hipparcos
Wo 9822               HIP 115194    23 19 58.27 +28 52 04.0   0.742  -0.084 J23195819+2852039  7.236  6.897  6.743         Hipparcos
Gl 894.3              HIP 115195    23 19 58.40 -05 09 56.2  -0.010  -0.005 J23195840-0509561 12.548 12.663 12.796 c       Hipparcos
GJ 4332               HIP 115211    23 20 07.53 -60 03 54.7  -0.324  -0.124 J23200751-6003545  7.941  7.320  7.082         Hipparcos
Gl 894.4              Wo 9823       23 21 36.51 +44 05 52.4   0.636   0.219 J23213644+4405520  5.936  5.574  5.467         Hipparcos
GJ 4333               HIP 115332    23 21 37.45 +17 17 25.4  -0.537  -1.385 J23213752+1717284  7.391  6.771  6.507         Hipparcos
Gl 894.5              Wo 9824       23 23 04.89 -10 45 51.3   0.452   0.261 J23230484-1045516  6.201  5.740  5.591         Hipparcos
Gl 895                HIP 115562    23 24 30.51 +57 51 15.5  -0.063  -0.286 J23243049+5751153  6.795  6.097  5.871         Hipparcos
GJ 4334                             23 25 40.30 +53 08 06.0   1.014   0.345 J23254016+5308056  9.878  9.284  8.980         2MASS
Gl 895.1              Wo 9825       23 25 42.03 -45 36 35.3   0.482  -0.038 J23254206-4536351  8.229  7.591  7.367         Hipparcos
Wo 9826               HIP 115664    23 25 55.59 +29 11 41.3   0.492  -0.342 J23255549+2911418  9.108  8.553  8.470         Hipparcos
GJ 2155               HIP 115680    23 26 12.36 +08 53 37.8   0.524   0.213 J23261238+0853378  7.763  7.070  6.923         Hipparcos
GJ 4336                             23 26 32.49 +12 09 33.4   0.664   0.242 J23263239+1209328  8.962  8.302  8.084         2MASS
GJ 4335                             23 26 37.86 -46 51 05.7   0.359  -0.377 J23263788-4651060 10.876 10.372 10.114         2MASS
Wo 9827               HIP 115752    23 27 04.83 -01 17 10.6   0.374   0.216 J23270480-0117108  7.984  7.379  7.193         Hipparcos
Gl 895.2                            23 28 47.62 +05 14 54.2  -0.418  -0.260 J23284760+0514540 13.132 13.075 12.689         2MASS
GJ 4338 B                           23 29 22.60 +41 27 52.2   0.402  -0.035 J23292258+4127522  8.017  7.406  7.166         2MASS
GJ 4337 A                           23 29 23.47 +41 28 06.9   0.402  -0.035 J23292346+4128068  7.925  7.328  7.066         2MASS
Gl 895.3              Wo 9828       23 29 34.44 -47 02 09.7   0.233  -0.075 J23293442-4702096  7.842  7.208  7.063         Hipparcos
GJ 1284               HIP 116003    23 30 13.44 -20 23 27.5   0.315  -0.208 J23301341-2023271  7.200  6.608  6.329         Hipparcos
GJ 4339               HIP 116005    23 30 13.74 +31 42 21.0   0.190  -0.130 J23301372+3142210  6.660  6.256  6.145         Hipparcos
Gl 895.4              HIP 116085    23 31 22.21 +59 09 55.9   1.107   0.114 J23312219+5909558  5.346  4.975  4.797         Hipparcos
Wo 9829               HIP 116106    23 31 31.50 -04 05 14.7   0.178  -0.192 J23313149-0405143  5.488  5.264  5.150         Hipparcos
GJ 1285                             23 31 44.94 -02 44 39.7   0.132  -0.123 J23314492-0244395  9.507  8.951  8.667 c       2MASS
Gl 896 A              HIP 116132 A  23 31 52.18 +19 56 14.1   0.543  -0.045 J23315208+1956142  6.162  5.575  5.326         Hipparcos
Gl 896 B              HIP 116132 B  23 31 52.56 +19 56 13.9   0.543  -0.045 J23315244+1956138  7.101  6.555  6.262         Hipparcos
Gl 897 B              HIP 116191 C  23 32 46.79 -16 45 06.8   0.352  -0.216 J23324655-1645081  6.712  6.085  5.858 f       Hipparcos
Gl 897 A              HIP 116191 B  23 32 46.79 -16 45 07.7   0.352  -0.216 J23324655-1645081  6.712  6.085  5.858 f       Hipparcos
Gl 898                HIP 116215    23 32 49.40 -16 50 44.3   0.343  -0.219 J23324936-1650441  6.236  5.607  5.473         Hipparcos
GJ 4340               HIP 116250    23 33 19.59 -77 23 07.2   0.016   0.002 J23331963-7723069  4.997  4.527  4.306         Hipparcos
Wo 9830               HIP 116259 A  23 33 24.06 +42 50 47.9   0.243   0.177 J23332403+4250476  5.986  5.656  5.542         Hipparcos
GJ 2156                             23 33 31.32 -08 30 19.5  -0.004  -0.250 J23333131-0830196 14.059 13.604 13.599 c       2MASS
Gl 899                HIP 116317    23 34 03.33 +00 10 45.9  -0.997  -0.936 J23340328+0010452  7.664  7.070  6.828         Hipparcos
Gl 900                HIP 116384    23 35 00.28 +01 36 19.5   0.343   0.034 J23350028+0136193  6.881  6.280  6.044         Hipparcos
GJ 4341                             23 35 03.87 +25 14 57.5   0.057   0.200 J23350386+2514572  9.138  8.599  8.344         2MASS
GJ 1286                             23 35 10.47 -02 23 20.8   0.783  -0.852 J23351050-0223214  9.148  8.505  8.183         2MASS
GJ 4342                             23 35 24.29 +30 03 45.0  -0.209  -0.278 J23352429+3003449  9.399  8.775  8.555         2MASS
GJ 4343               HIP 116416    23 35 25.61 +31 09 40.7  -0.195  -0.280 J23352560+3109408  6.408  5.996  5.910         Hipparcos
Gl 900.1              Wo 9831       23 35 34.96 -46 56 41.5   0.193  -0.295 J23353494-4656414  7.128  6.775  6.702         Hipparcos
GJ 4344                             23 35 36.61 -16 17 43.7   0.074  -0.133 J23353661-1617438 13.592 13.715 13.713         2MASS
GJ 4345                             23 35 41.30 +06 11 20.4   0.559   0.287 J23354132+0611205 11.088 10.476 10.169         2MASS
GJ 4346               HIP 116443    23 35 44.47 +41 58 03.8   0.701   0.152 J23354444+4158038  8.108  7.449  7.255         Hipparcos
GJ 4348                             23 36 15.87 -48 35 00.7  -0.127   0.004 J23361587-4835006  8.072  7.429  7.188         2MASS
GJ 4347               HIP 116491    23 36 18.27 -48 35 17.1  -0.127  -0.024 J23361827-4835169  7.444  6.791  6.655         Hipparcos
GJ 4349               HIP 116497    23 36 25.61 +55 29 43.6   0.489  -0.099 J23362553+5529436  8.448  7.810  7.582         Hipparcos
Gl 901                              23 36 51.78 +01 09 52.6   1.201  -0.103 J23365182+0109525  9.759  9.255  9.012         2MASS
GJ 4350                             23 36 52.31 -36 28 51.8   1.154   0.042 J23365227-3628518  9.191  8.666  8.422         2MASS
Wo 9832               HIP 116584    23 37 33.85 +46 27 29.4   0.159  -0.422 J23373382+4627298  2.101  1.501  1.466         Hipparcos
GJ 4351               HIP 116613    23 37 58.49 +46 11 58.0   0.357  -0.012 J23375844+4611579  5.406  5.123  5.076         Hipparcos
GJ 4352                             23 38 08.17 -16 14 10.1  -0.272  -0.063 J23380819-1614100  7.813  7.212  7.003         2MASS
GJ 1287                             23 38 12.55 -69 05 57.5   0.901  -0.127 J23381267-6905576  9.742  9.243  8.961 h       2MASS
GJ 4353               HIP 116645    23 38 17.42 -41 31 03.7   0.210  -0.198 J23381743-4131037  8.361  7.733  7.494         Hipparcos
GJ 4354                             23 38 41.76 +39 09 26.1  -0.239  -0.527 J23384176+3909262  9.580  9.006  8.745         2MASS
GJ 4355                             23 38 50.74 -07 41 19.9   0.032  -0.038 J23385073-0741198 13.339 13.341 13.352         2MASS
GJ 4356 A                           23 38 55.67 +21 01 21.7   0.279   0.174 J23385568+2101218  9.941  9.449  9.178         2MASS
GJ 4357 B                           23 38 56.29 +21 01 18.2   0.279   0.174 J23385630+2101183 16.321 16.178    ---         2MASS
Gl 903                HIP 116727    23 39 20.85 +77 37 56.2  -0.068   0.143 J23392083+7737563  1.661  1.190  1.038         Hipparcos
GJ 2157               HIP 116743    23 39 34.99 +58 58 13.7   0.015   0.017 J23393498+5858135  5.989  5.533  5.469         Hipparcos
Gl 902                HIP 116745    23 39 37.39 -72 43 19.8   0.141  -0.737 J23393736-7243197  5.249  4.745  4.581         Hipparcos
Gl 902.1              Wo 9833       23 39 51.31 -32 44 36.3   0.136  -0.305 J23395129-3244358  5.786  5.332  5.265         Hipparcos
Gl 904                HIP 116771    23 39 57.04 +05 37 34.7   0.376  -0.437 J23395706+0537343  3.299  2.988  2.946         Hipparcos
GJ 4358                             23 40 07.73 +60 41 18.8   0.074  -0.228 J23400772+6041188  8.136  7.556  7.331         2MASS
GJ 2158                             23 40 23.70 +12 37 41.8  -0.019   0.002 J23402369+1237418 13.224 12.996 12.926 c       2MASS
Gl 904.1 B            Wo 9834 B     23 40 51.44 +20 21 55.9   0.221   0.064 J23405142+2021567  6.193  5.699  5.553 f       Hipparcos
Gl 904.1 A            Wo 9834 A     23 40 51.45 +20 21 57.2   0.221   0.064 J23405142+2021567  6.193  5.699  5.553 f       Hipparcos
Gl 905                              23 41 55.00 +44 10 38.9   0.085  -1.615 J23415498+4410407  6.884  6.247  5.929         2MASS
Wo 9835               HIP 116936    23 42 10.63 -02 34 36.7  -0.193  -0.259 J23421064-0234366  7.678  7.070  6.857         Hipparcos
Wo 9836 AB            HIP 116971    23 42 43.35 -14 32 41.7   0.099  -0.067 J23424333-1432414  4.269  4.622  4.594 e,f     Hipparcos
GJ 1288                             23 42 52.73 +30 49 21.8  -0.342  -0.273 J23425274+3049219  9.637  9.081  8.814         2MASS
Gl 905.1              Wo 9837       23 42 53.32 +00 55 31.7  -0.050  -0.330 J23425331+0055314 10.936 10.369 10.049 c       2MASS
GJ 1289                             23 43 06.31 +36 32 13.2   0.926  -0.135 J23430628+3632132  8.110  7.446  7.226         2MASS
Gl 905.2 B            Wo 9838 B     23 43 50.72 +32 32 46.7  -0.218  -0.070 J23435072+3232468 13.171 13.195 13.179         Hipparcos
Gl 905.2 A            Wo 9838 A     23 43 53.10 +32 35 38.9  -0.226  -0.056 J23435310+3235388  7.863  7.254  7.036         2MASS
